STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,month,Month,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M06,June,UK,United Kingdom,1990,,68416,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M06,June,UK,United Kingdom,1995,,63013,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M06,June,UK,United Kingdom,2000,,56190,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M06,June,UK,United Kingdom,2005,,60713,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M06,June,UK,United Kingdom,2010,,66904,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M06,June,UK,United Kingdom,2015,,65360,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M06,June,XK,Kosovo*,2005,,3552,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M06,June,XK,Kosovo*,2015,,2206,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M06,June,XK,Kosovo*,2020,,2036,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AD,Andorra,2005,,64,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AD,Andorra,2010,,67,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AL,Albania,2005,,3307,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AL,Albania,2015,,2986,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AL,Albania,2020,,2580,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AL,Albania,2023,,2146,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AM,Armenia,2005,,3318,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AM,Armenia,2015,,3890,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AM,Armenia,2020,,3637,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AM,Armenia,2023,,3172,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AT,Austria,1980,,7802,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AT,Austria,1985,,7761,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AT,Austria,1990,,8053,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AT,Austria,1995,,8007,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AT,Austria,2000,,6755,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AT,Austria,2005,,7065,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AT,Austria,2010,,7067,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AT,Austria,2015,,7414,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AT,Austria,2020,,7679,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AT,Austria,2023,,7039,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AZ,Azerbaijan,2005,,9859,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AZ,Azerbaijan,2010,,14504,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AZ,Azerbaijan,2015,,15235,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,AZ,Azerbaijan,2020,,11034,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BA,Bosnia and Herzegovina,2005,,3035,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BA,Bosnia and Herzegovina,2010,,3118,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BE,Belgium,1980,,10820,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BE,Belgium,1985,,10197,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BE,Belgium,1990,,10740,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BE,Belgium,1995,,10098,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BE,Belgium,2000,,10010,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BE,Belgium,2005,,10082,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BE,Belgium,2010,,11209,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BE,Belgium,2015,,10895,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BE,Belgium,2020,,10469,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BE,Belgium,2023,,9672,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BG,Bulgaria,1995,,6313,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BG,Bulgaria,2000,,6664,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BG,Bulgaria,2005,,6320,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BG,Bulgaria,2010,,6797,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BG,Bulgaria,2015,,6160,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BG,Bulgaria,2020,,5542,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BG,Bulgaria,2023,,5148,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BY,Belarus,2005,,7573,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,BY,Belarus,2015,,11157,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CH,Switzerland,1980,,6460,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CH,Switzerland,1985,,6568,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CH,Switzerland,1990,,7361,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CH,Switzerland,1995,,7293,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CH,Switzerland,2000,,6678,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CH,Switzerland,2005,,6323,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CH,Switzerland,2010,,6986,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CH,Switzerland,2015,,7596,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CH,Switzerland,2020,,7810,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CH,Switzerland,2023,,7081,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CY,Cyprus,1995,,858,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CY,Cyprus,2000,,754,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CY,Cyprus,2005,,709,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CY,Cyprus,2010,,843,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CY,Cyprus,2015,,842,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CY,Cyprus,2020,,875,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CY,Cyprus,2023,,901,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CZ,Czechia,1990,,11210,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CZ,Czechia,1995,,8562,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CZ,Czechia,2000,,7906,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CZ,Czechia,2005,,9343,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CZ,Czechia,2010,,10568,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CZ,Czechia,2015,,10120,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CZ,Czechia,2020,,10234,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,CZ,Czechia,2023,,8382,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE,Germany,1980,,55916,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE,Germany,1985,,52588,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE,Germany,1990,,65378,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE,Germany,1995,,69423,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE,Germany,2000,,67564,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE,Germany,2005,,61471,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE,Germany,2010,,61918,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE,Germany,2015,,68229,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE,Germany,2020,,71062,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE,Germany,2023,,63193,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE_TOT,Germany including former GDR,1980,,77280,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE_TOT,Germany including former GDR,1985,,72341,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE_TOT,Germany including former GDR,1990,,81098,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE_TOT,Germany including former GDR,1995,,69423,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE_TOT,Germany including former GDR,2000,,67564,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE_TOT,Germany including former GDR,2005,,61471,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE_TOT,Germany including former GDR,2010,,61918,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE_TOT,Germany including former GDR,2015,,68229,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE_TOT,Germany including former GDR,2020,,71062,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DE_TOT,Germany including former GDR,2023,,63193,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DK,Denmark,1980,,5076,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DK,Denmark,1985,,4826,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DK,Denmark,1990,,5878,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DK,Denmark,1995,,6292,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DK,Denmark,2000,,5963,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DK,Denmark,2005,,5752,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DK,Denmark,2010,,5557,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DK,Denmark,2015,,5221,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DK,Denmark,2020,,5625,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,DK,Denmark,2023,,5240,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EE,Estonia,1980,,2016,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EE,Estonia,1985,,2068,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EE,Estonia,1990,,1954,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EE,Estonia,1995,,1208,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EE,Estonia,2000,,1121,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EE,Estonia,2005,,1243,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EE,Estonia,2010,,1445,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EE,Estonia,2015,,1367,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EE,Estonia,2020,,1286,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EE,Estonia,2023,,987,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EL,Greece,1980,,13415,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EL,Greece,1985,,10470,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EL,Greece,1990,,9316,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EL,Greece,1995,,9130,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EL,Greece,2000,,9665,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EL,Greece,2005,,9869,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EL,Greece,2010,,10845,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EL,Greece,2015,,8787,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EL,Greece,2020,,7974,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,EL,Greece,2023,,6587,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,ES,Spain,1980,,49741,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,ES,Spain,1985,,39915,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,ES,Spain,1990,,34970,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,ES,Spain,1995,,31955,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,ES,Spain,2000,,33754,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,ES,Spain,2005,,38907,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,ES,Spain,2010,,40487,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,ES,Spain,2015,,36238,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,ES,Spain,2020,,30002,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,ES,Spain,2023,,27372,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FI,Finland,1980,,5486,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FI,Finland,1985,,5362,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FI,Finland,1990,,5674,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FI,Finland,1995,,5545,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FI,Finland,2000,,5043,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FI,Finland,2005,,5070,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FI,Finland,2010,,5441,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FI,Finland,2015,,5010,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FI,Finland,2020,,4184,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FI,Finland,2023,,3970,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FR,France,1995,,68226,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FR,France,2000,,70668,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FR,France,2005,,69232,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FR,France,2010,,72409,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FR,France,2015,,70019,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FR,France,2020,,65852,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FR,France,2023,,59297,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FX,Metropolitan France,1980,,71028,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FX,Metropolitan France,1985,,69242,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FX,Metropolitan France,1990,,68843,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FX,Metropolitan France,1995,,65736,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FX,Metropolitan France,2000,,67916,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FX,Metropolitan France,2005,,66574,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,FX,Metropolitan France,2010,,69761,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,GE,Georgia,2005,,4175,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,GE,Georgia,2010,,5590,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,GE,Georgia,2015,,5589,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,GE,Georgia,2020,,4384,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,GE,Georgia,2023,,3516,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HR,Croatia,1995,,4207,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HR,Croatia,2000,,3864,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HR,Croatia,2005,,3670,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HR,Croatia,2010,,3740,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HR,Croatia,2015,,3266,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HR,Croatia,2020,,3265,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HR,Croatia,2023,,2942,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HU,Hungary,1995,,10037,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HU,Hungary,2000,,8533,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HU,Hungary,2005,,8708,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HU,Hungary,2010,,7797,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HU,Hungary,2015,,8300,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HU,Hungary,2020,,8800,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,HU,Hungary,2023,,8048,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,IE,Ireland,1980,,6378,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,IE,Ireland,1985,,5399,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,IE,Ireland,1990,,4556,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,IE,Ireland,1995,,4318,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,IE,Ireland,2000,,4745,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,IE,Ireland,2005,,5555,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,IE,Ireland,2010,,6451,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,IE,Ireland,2015,,5968,,,,,
dataflow,ESTAT:DEMO_FMONTH(1.0),Live births (total) by month,A,Annual,NR,Number,M07,July,IE,Ireland,2020,,5049,,,,,
